head_yaw,head_thrust,head_slip,head_x,head_z,head_yaw_angle,reward_out,reward_x,reward_z,lick_in,ms_now
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,6744
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,6760
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,6777
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,6794
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,6809
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,6826
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,6843
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,6860
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,6877
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,6894
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,6910
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,6927
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,6943
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,6960
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,6977
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,6993
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7010
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7027
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7044
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7060
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7077
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7094
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7111
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7127
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7144
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7161
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7177
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7194
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7210
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7227
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7243
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7260
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7277
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7293
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7310
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7327
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7344
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7360
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7377
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7394
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7410
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7427
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7443
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7460
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7477
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7493
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7509
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7526
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7543
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7559
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7576
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7593
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7610
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7626
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7643
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7659
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7676
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7694
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7710
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7727
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7744
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7760
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7777
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7794
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7810
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7827
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7843
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7860
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7877
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7893
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7910
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7927
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7944
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7960
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7977
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,7993
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,8010
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,8027
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,8043
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,8061
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,8077
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,8094
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,8110
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,8127
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,8144
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,8161
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,8178
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,8194
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,8211
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,8227
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,8244
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,8260
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,8277
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,8294
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,8311
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,8326
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,8342
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,8359
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,8376
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,8393
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,8411
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,8426
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,8444
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,8460
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,8477
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,8493
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,8510
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,8527
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,8544
0,0,0,0.344919,0.619363,356.287778,0,-0.03275,-0.297673,0,8560
-1,5,0,0.344746,0.616869,356.037778,0,-0.03275,-0.297673,0,8577
-2,7,0,0.344474,0.61338,355.537778,0,-0.03275,-0.297673,0,8593
-2,9,0,0.344085,0.608897,355.037778,0,-0.03275,-0.297673,0,8610
-1,6,0,0.343812,0.605909,354.787778,0,-0.03275,-0.297673,0,8626
-2,9,0,0.343364,0.601431,354.287778,0,-0.03275,-0.297673,0,8644
-2,7,0,0.342985,0.597952,353.787778,0,-0.03275,-0.297673,0,8660
0,7,0,0.342607,0.594473,353.787778,0,-0.03275,-0.297673,0,8677
-2,15,0,0.34173,0.587024,353.287778,0,-0.03275,-0.297673,0,8694
-1,12,0,0.341003,0.581068,353.037778,0,-0.03275,-0.297673,0,8710
-1,19,0,0.33981,0.571643,352.787778,0,-0.03275,-0.297673,0,8727
0,12,0,0.339057,0.565691,352.787778,0,-0.03275,-0.297673,0,8744
0,11,0,0.338366,0.560234,352.787778,0,-0.03275,-0.297673,0,8760
0,18,0,0.337236,0.551306,352.787778,0,-0.03275,-0.297673,0,8777
-1,11,0,0.336522,0.545852,352.537778,0,-0.03275,-0.297673,0,8794
-1,17,0,0.335381,0.537429,352.287778,0,-0.03275,-0.297673,0,8811
0,10,0,0.33471,0.532474,352.287778,0,-0.03275,-0.297673,0,8827
-1,10,0,0.334018,0.527523,352.037778,0,-0.03275,-0.297673,0,8844
-3,15,0,0.332882,0.520109,351.287778,0,-0.03275,-0.297673,0,8860
-1,12,0,0.331947,0.514182,351.037778,0,-0.03275,-0.297673,0,8876
-2,10,0,0.331125,0.50925,350.537778,0,-0.03275,-0.297673,0,8894
-1,11,0,0.330197,0.503829,350.287778,0,-0.03275,-0.297673,0,8911
0,5,0,0.329776,0.501365,350.287778,0,-0.03275,-0.297673,0,8927
0,10,0,0.328932,0.496437,350.287778,0,-0.03275,-0.297673,0,8944
-1,7,0,0.328327,0.492989,350.037778,0,-0.03275,-0.297673,0,8960
-2,9,0,0.327509,0.488564,349.537778,0,-0.03275,-0.297673,0,8978
0,0,0,0.327509,0.488564,349.537778,0,-0.03275,-0.297673,0,8994
0,0,0,0.327509,0.488564,349.537778,0,-0.03275,-0.297673,0,9010
0,0,0,0.327509,0.488564,349.537778,0,-0.03275,-0.297673,0,9027
0,0,0,0.327509,0.488564,349.537778,0,-0.03275,-0.297673,0,9043
0,0,0,0.327509,0.488564,349.537778,0,-0.03275,-0.297673,0,9060
0,0,0,0.327509,0.488564,349.537778,0,-0.03275,-0.297673,0,9077
0,0,0,0.327509,0.488564,349.537778,0,-0.03275,-0.297673,0,9094
0,0,0,0.327509,0.488564,349.537778,0,-0.03275,-0.297673,0,9110
0,0,0,0.327509,0.488564,349.537778,0,-0.03275,-0.297673,0,9127
0,0,0,0.327509,0.488564,349.537778,0,-0.03275,-0.297673,0,9144
0,0,0,0.327509,0.488564,349.537778,0,-0.03275,-0.297673,0,9160
0,0,0,0.327509,0.488564,349.537778,0,-0.03275,-0.297673,0,9177
0,0,0,0.327509,0.488564,349.537778,0,-0.03275,-0.297673,0,9194
0,0,0,0.327509,0.488564,349.537778,0,-0.03275,-0.297673,0,9209
0,0,0,0.327509,0.488564,349.537778,0,-0.03275,-0.297673,0,9226
-12,23,0,0.324832,0.47738,346.537778,0,-0.03275,-0.297673,0,9244
-8,17,0,0.322566,0.469188,344.537778,0,-0.03275,-0.297673,0,9260
-7,16,0,0.320199,0.461546,342.787778,0,-0.03275,-0.297673,0,9277
-11,27,0,0.31559,0.448857,340.037778,0,-0.03275,-0.297673,0,9294
-5,14,0,0.313057,0.442332,338.787778,0,-0.03275,-0.297673,0,9310
-5,17,0,0.309809,0.434476,337.537778,0,-0.03275,-0.297673,0,9327
-2,9,0,0.308054,0.430333,337.037778,0,-0.03275,-0.297673,0,9344
-2,9,0,0.306262,0.426205,336.537778,0,-0.03275,-0.297673,0,9360
-2,13,0,0.303622,0.420265,336.037778,0,-0.03275,-0.297673,0,9377
-1,8,0,0.301982,0.416617,335.787778,0,-0.03275,-0.297673,0,9393
-2,11,0,0.299683,0.411621,335.287778,0,-0.03275,-0.297673,0,9411
-1,5,0,0.298627,0.409354,335.037778,0,-0.03275,-0.297673,0,9427
0,5,0,0.297572,0.407088,335.037778,0,-0.03275,-0.297673,0,9444
-2,2,0,0.297143,0.406185,334.537778,0,-0.03275,-0.297673,0,9460
0,0,0,0.297143,0.406185,334.537778,0,-0.03275,-0.297673,0,9477
0,0,0,0.297143,0.406185,334.537778,0,-0.03275,-0.297673,0,9494
0,0,0,0.297143,0.406185,334.537778,0,-0.03275,-0.297673,0,9510
0,0,0,0.297143,0.406185,334.537778,0,-0.03275,-0.297673,0,9526
0,0,0,0.297143,0.406185,334.537778,0,-0.03275,-0.297673,0,9544
0,0,0,0.297143,0.406185,334.537778,0,-0.03275,-0.297673,0,9560
0,0,0,0.297143,0.406185,334.537778,0,-0.03275,-0.297673,0,9576
0,0,0,0.297143,0.406185,334.537778,0,-0.03275,-0.297673,0,9594
0,-1,0,0.297357,0.406636,334.537778,0,-0.03275,-0.297673,0,9610
0,0,0,0.297357,0.406636,334.537778,0,-0.03275,-0.297673,0,9627
0,0,0,0.297357,0.406636,334.537778,0,-0.03275,-0.297673,0,9643
0,0,0,0.297357,0.406636,334.537778,0,-0.03275,-0.297673,0,9659
0,0,0,0.297357,0.406636,334.537778,0,-0.03275,-0.297673,0,9677
0,0,0,0.297357,0.406636,334.537778,0,-0.03275,-0.297673,0,9694
0,0,0,0.297357,0.406636,334.537778,0,-0.03275,-0.297673,0,9710
0,0,0,0.297357,0.406636,334.537778,0,-0.03275,-0.297673,0,9727
0,0,0,0.297357,0.406636,334.537778,0,-0.03275,-0.297673,0,9743
0,0,0,0.297357,0.406636,334.537778,0,-0.03275,-0.297673,0,9760
0,0,0,0.297357,0.406636,334.537778,0,-0.03275,-0.297673,0,9776
0,0,0,0.297357,0.406636,334.537778,0,-0.03275,-0.297673,0,9795
-1,-1,0,0.297574,0.407087,334.287778,0,-0.03275,-0.297673,0,9810
0,-2,0,0.298008,0.407988,334.287778,0,-0.03275,-0.297673,0,9826
0,0,0,0.298008,0.407988,334.287778,0,-0.03275,-0.297673,0,9843
0,0,0,0.298008,0.407988,334.287778,0,-0.03275,-0.297673,0,9860
0,0,0,0.298008,0.407988,334.287778,0,-0.03275,-0.297673,0,9877
0,0,0,0.298008,0.407988,334.287778,0,-0.03275,-0.297673,0,9895
0,0,0,0.298008,0.407988,334.287778,0,-0.03275,-0.297673,0,9910
0,0,0,0.298008,0.407988,334.287778,0,-0.03275,-0.297673,0,9927
0,0,0,0.298008,0.407988,334.287778,0,-0.03275,-0.297673,0,9944
0,0,0,0.298008,0.407988,334.287778,0,-0.03275,-0.297673,0,9960
0,0,0,0.298008,0.407988,334.287778,0,-0.03275,-0.297673,0,9976
0,0,0,0.298008,0.407988,334.287778,0,-0.03275,-0.297673,0,9994
0,0,0,0.298008,0.407988,334.287778,0,-0.03275,-0.297673,0,10010
0,0,0,0.298008,0.407988,334.287778,0,-0.03275,-0.297673,0,10026
0,0,0,0.298008,0.407988,334.287778,0,-0.03275,-0.297673,0,10043
-2,8,0,0.296241,0.404399,333.787778,0,-0.03275,-0.297673,0,10061
-8,20,0,0.291514,0.395587,331.787778,0,-0.03275,-0.297673,0,10076
-10,23,0,0.285641,0.3857,329.287778,0,-0.03275,-0.297673,0,10093
-9,32,0,0.276935,0.372276,327.037778,0,-0.03275,-0.297673,0,10110
-5,20,0,0.271313,0.364006,325.787778,0,-0.03275,-0.297673,0,10127
-5,25,0,0.264061,0.353825,324.537778,0,-0.03275,-0.297673,0,10145
-4,18,0,0.258712,0.346587,323.537778,0,-0.03275,-0.297673,0,10160
-2,19,0,0.253,0.338996,323.037778,0,-0.03275,-0.297673,0,10178
-3,28,0,0.244436,0.327921,322.287778,0,-0.03275,-0.297673,0,10194
-3,20,0,0.238216,0.32009,321.537778,0,-0.03275,-0.297673,0,10210
-2,19,0,0.232242,0.312704,321.037778,0,-0.03275,-0.297673,0,10227
-4,29,0,0.222929,0.30159,320.037778,0,-0.03275,-0.297673,0,10245
-2,22,0,0.215791,0.293221,319.537778,0,-0.03275,-0.297673,0,10261
-6,36,0,0.203755,0.279836,318.037778,0,-0.03275,-0.297673,0,10277
-2,22,0,0.196329,0.271721,317.537778,0,-0.03275,-0.297673,0,10294
-2,28,0,0.186788,0.261476,317.037778,0,-0.03275,-0.297673,0,10311
-2,16,0,0.181285,0.255669,316.537778,0,-0.03275,-0.297673,0,10327
-1,10,0,0.17783,0.252055,316.287778,0,-0.03275,-0.297673,0,10344
0,3,0,0.176793,0.250971,316.287778,0,-0.03275,-0.297673,0,10360
0,0,0,0.176793,0.250971,316.287778,0,-0.03275,-0.297673,0,10377
0,0,0,0.176793,0.250971,316.287778,0,-0.03275,-0.297673,0,10394
0,0,0,0.176793,0.250971,316.287778,0,-0.03275,-0.297673,0,10410
0,0,0,0.176793,0.250971,316.287778,0,-0.03275,-0.297673,0,10427
0,0,0,0.176793,0.250971,316.287778,0,-0.03275,-0.297673,0,10443
0,0,0,0.176793,0.250971,316.287778,0,-0.03275,-0.297673,0,10460
0,0,0,0.176793,0.250971,316.287778,0,-0.03275,-0.297673,0,10477
0,0,0,0.176793,0.250971,316.287778,0,-0.03275,-0.297673,0,10494
0,0,0,0.176793,0.250971,316.287778,0,-0.03275,-0.297673,0,10510
0,0,0,0.176793,0.250971,316.287778,0,-0.03275,-0.297673,0,10527
0,0,0,0.176793,0.250971,316.287778,0,-0.03275,-0.297673,0,10544
0,0,0,0.176793,0.250971,316.287778,0,-0.03275,-0.297673,0,10560
0,0,0,0.176793,0.250971,316.287778,0,-0.03275,-0.297673,0,10577
0,0,0,0.176793,0.250971,316.287778,0,-0.03275,-0.297673,0,10594
0,21,0,0.169537,0.243381,316.287778,0,-0.03275,-0.297673,0,10612
2,16,0,0.16406,0.237551,316.787778,0,-0.03275,-0.297673,0,10626
4,17,0,0.158349,0.231255,317.787778,0,-0.03275,-0.297673,0,10643
6,25,0,0.150196,0.22178,319.287778,0,-0.03275,-0.297673,0,10660
2,15,0,0.145353,0.216053,319.787778,0,-0.03275,-0.297673,0,10677
3,9,0,0.142493,0.212578,320.537778,0,-0.03275,-0.297673,0,10694
5,10,0,0.1394,0.20865,321.787778,0,-0.03275,-0.297673,0,10711
4,5,0,0.137889,0.206659,322.787778,0,-0.03275,-0.297673,0,10727
7,10,0,0.134988,0.202586,324.537778,0,-0.03275,-0.297673,0,10744
5,7,0,0.13302,0.199692,325.787778,0,-0.03275,-0.297673,0,10761
6,8,0,0.130858,0.196326,327.287778,0,-0.03275,-0.297673,0,10777
4,9,0,0.128493,0.192498,328.287778,0,-0.03275,-0.297673,0,10794
4,5,0,0.127216,0.190349,329.287778,0,-0.03275,-0.297673,0,10812
5,6,0,0.12574,0.187737,330.537778,0,-0.03275,-0.297673,0,10828
5,4,0,0.124795,0.185974,331.787778,0,-0.03275,-0.297673,0,10844
4,3,0,0.124109,0.18464,332.787778,0,-0.03275,-0.297673,0,10860
5,3,0,0.123452,0.183292,334.037778,0,-0.03275,-0.297673,0,10878
1,0,0,0.123452,0.183292,334.287778,0,-0.03275,-0.297673,0,10895
0,0,0,0.123452,0.183292,334.287778,0,-0.03275,-0.297673,0,10911
0,-1,0,0.123669,0.183742,334.287778,0,-0.03275,-0.297673,0,10927
0,0,0,0.123669,0.183742,334.287778,0,-0.03275,-0.297673,0,10944
0,0,0,0.123669,0.183742,334.287778,0,-0.03275,-0.297673,0,10960
0,0,0,0.123669,0.183742,334.287778,0,-0.03275,-0.297673,0,10977
0,0,0,0.123669,0.183742,334.287778,0,-0.03275,-0.297673,0,10993
0,0,0,0.123669,0.183742,334.287778,0,-0.03275,-0.297673,0,11010
0,0,0,0.123669,0.183742,334.287778,0,-0.03275,-0.297673,0,11027
0,0,0,0.123669,0.183742,334.287778,0,-0.03275,-0.297673,0,11044
0,0,0,0.123669,0.183742,334.287778,0,-0.03275,-0.297673,0,11061
0,0,0,0.123669,0.183742,334.287778,0,-0.03275,-0.297673,0,11077
0,0,0,0.123669,0.183742,334.287778,0,-0.03275,-0.297673,0,11093
0,0,0,0.123669,0.183742,334.287778,0,-0.03275,-0.297673,0,11110
0,0,0,0.123669,0.183742,334.287778,0,-0.03275,-0.297673,0,11127
0,0,0,0.123669,0.183742,334.287778,0,-0.03275,-0.297673,0,11144
0,6,0,0.122368,0.181039,334.287778,0,-0.03275,-0.297673,0,11160
-1,24,0,0.117114,0.17025,334.037778,0,-0.03275,-0.297673,0,11177
-1,16,0,0.113581,0.163073,333.787778,0,-0.03275,-0.297673,0,11194
0,13,0,0.11071,0.157242,333.787778,0,-0.03275,-0.297673,0,11211
1,22,0,0.105894,0.147352,334.037778,0,-0.03275,-0.297673,0,11228
0,13,0,0.103049,0.141508,334.037778,0,-0.03275,-0.297673,0,11243
3,19,0,0.099002,0.132913,334.787778,0,-0.03275,-0.297673,0,11261
1,11,0,0.096681,0.127926,335.037778,0,-0.03275,-0.297673,0,11276
1,8,0,0.095008,0.124293,335.287778,0,-0.03275,-0.297673,0,11294
1,13,0,0.092317,0.118376,335.537778,0,-0.03275,-0.297673,0,11310
1,8,0,0.090676,0.114728,335.787778,0,-0.03275,-0.297673,0,11327
-1,12,0,0.088192,0.109267,335.537778,0,-0.03275,-0.297673,0,11344
0,8,0,0.086535,0.105626,335.537778,0,-0.03275,-0.297673,0,11360
0,7,0,0.085086,0.10244,335.537778,0,-0.03275,-0.297673,0,11377
1,8,0,0.083446,0.098792,335.787778,0,-0.03275,-0.297673,0,11394
0,6,0,0.082215,0.096056,335.787778,0,-0.03275,-0.297673,0,11410
1,4,0,0.081403,0.094228,336.037778,0,-0.03275,-0.297673,0,11427
0,1,0,0.0812,0.093771,336.037778,0,-0.03275,-0.297673,0,11444
0,1,0,0.080997,0.093314,336.037778,0,-0.03275,-0.297673,0,11460
-2,-1,0,0.081204,0.093769,335.537778,0,-0.03275,-0.297673,0,11477
0,0,0,0.081204,0.093769,335.537778,0,-0.03275,-0.297673,0,11494
0,0,0,0.081204,0.093769,335.537778,0,-0.03275,-0.297673,0,11510
0,0,0,0.081204,0.093769,335.537778,0,-0.03275,-0.297673,0,11527
0,0,0,0.081204,0.093769,335.537778,0,-0.03275,-0.297673,0,11544
0,0,0,0.081204,0.093769,335.537778,0,-0.03275,-0.297673,0,11560
0,0,0,0.081204,0.093769,335.537778,0,-0.03275,-0.297673,0,11577
0,0,0,0.081204,0.093769,335.537778,0,-0.03275,-0.297673,0,11594
0,0,0,0.081204,0.093769,335.537778,0,-0.03275,-0.297673,0,11610
0,0,0,0.081204,0.093769,335.537778,0,-0.03275,-0.297673,0,11627
0,0,0,0.081204,0.093769,335.537778,0,-0.03275,-0.297673,0,11644
0,0,0,0.081204,0.093769,335.537778,0,-0.03275,-0.297673,0,11660
0,0,0,0.081204,0.093769,335.537778,0,-0.03275,-0.297673,0,11676
0,0,0,0.081204,0.093769,335.537778,0,-0.03275,-0.297673,0,11694
10,12,0,0.07896,0.088205,338.037778,0,-0.03275,-0.297673,0,11710
8,13,0,0.076741,0.082095,340.037778,0,-0.03275,-0.297673,0,11728
14,21,0,0.073765,0.072026,343.537778,0,-0.03275,-0.297673,0,11744
6,14,0,0.071958,0.065263,345.037778,0,-0.03275,-0.297673,0,11760
8,17,0,0.070051,0.05698,347.037778,0,-0.03275,-0.297673,0,11777
5,11,0,0.068935,0.051594,348.287778,0,-0.03275,-0.297673,0,11794
4,10,0,0.068006,0.046681,349.287778,0,-0.03275,-0.297673,0,11811
5,15,0,0.066773,0.039283,350.537778,0,-0.03275,-0.297673,0,11827
3,9,0,0.066091,0.034835,351.287778,0,-0.03275,-0.297673,0,11844
2,12,0,0.065234,0.028897,351.787778,0,-0.03275,-0.297673,0,11861
2,5,0,0.064898,0.026419,352.287778,0,-0.03275,-0.297673,0,11876
1,7,0,0.064444,0.022949,352.537778,0,-0.03275,-0.297673,0,11894
2,7,0,0.06402,0.019475,353.037778,0,-0.03275,-0.297673,0,11910
1,3,0,0.063844,0.017985,353.287778,0,-0.03275,-0.297673,0,11927
1,3,0,0.063675,0.016495,353.537778,0,-0.03275,-0.297673,0,11944
1,3,0,0.063513,0.015003,353.787778,0,-0.03275,-0.297673,0,11960
1,2,0,0.063409,0.014009,354.037778,0,-0.03275,-0.297673,0,11977
0,1,0,0.063357,0.013512,354.037778,0,-0.03275,-0.297673,0,11995
0,0,0,0.063357,0.013512,354.037778,0,-0.03275,-0.297673,0,12011
-1,-1,0,0.063411,0.014009,353.787778,0,-0.03275,-0.297673,0,12027
0,0,0,0.063411,0.014009,353.787778,0,-0.03275,-0.297673,0,12044
0,0,0,0.063411,0.014009,353.787778,0,-0.03275,-0.297673,0,12060
0,0,0,0.063411,0.014009,353.787778,0,-0.03275,-0.297673,0,12077
0,0,0,0.063411,0.014009,353.787778,0,-0.03275,-0.297673,0,12093
0,0,0,0.063411,0.014009,353.787778,0,-0.03275,-0.297673,0,12110
0,0,0,0.063411,0.014009,353.787778,0,-0.03275,-0.297673,0,12127
0,0,0,0.063411,0.014009,353.787778,0,-0.03275,-0.297673,0,12144
0,0,0,0.063411,0.014009,353.787778,0,-0.03275,-0.297673,0,12160
0,0,0,0.063411,0.014009,353.787778,0,-0.03275,-0.297673,0,12177
0,0,0,0.063411,0.014009,353.787778,0,-0.03275,-0.297673,0,12194
0,0,0,0.063411,0.014009,353.787778,0,-0.03275,-0.297673,0,12210
0,0,0,0.063411,0.014009,353.787778,0,-0.03275,-0.297673,0,12228
0,0,0,0.063411,0.014009,353.787778,0,-0.03275,-0.297673,0,12245
0,0,0,0.063411,0.014009,353.787778,0,-0.03275,-0.297673,0,12260
0,0,0,0.063411,0.014009,353.787778,0,-0.03275,-0.297673,0,12277
0,0,0,0.063411,0.014009,353.787778,0,-0.03275,-0.297673,0,12294
0,0,0,0.063411,0.014009,353.787778,0,-0.03275,-0.297673,0,12310
0,0,0,0.063411,0.014009,353.787778,0,-0.03275,-0.297673,0,12326
0,0,0,0.063411,0.014009,353.787778,0,-0.03275,-0.297673,0,12343
0,0,0,0.063411,0.014009,353.787778,0,-0.03275,-0.297673,0,12360
0,0,0,0.063411,0.014009,353.787778,0,-0.03275,-0.297673,0,12377
0,0,0,0.063411,0.014009,353.787778,0,-0.03275,-0.297673,0,12393
0,0,0,0.063411,0.014009,353.787778,0,-0.03275,-0.297673,0,12411
0,0,0,0.063411,0.014009,353.787778,0,-0.03275,-0.297673,0,12427
0,0,0,0.063411,0.014009,353.787778,0,-0.03275,-0.297673,0,12443
0,0,0,0.063411,0.014009,353.787778,0,-0.03275,-0.297673,0,12460
0,0,0,0.063411,0.014009,353.787778,0,-0.03275,-0.297673,0,12477
0,0,0,0.063411,0.014009,353.787778,0,-0.03275,-0.297673,0,12494
0,0,0,0.063411,0.014009,353.787778,0,-0.03275,-0.297673,0,12510
