head_yaw,head_thrust,head_slip,cur_wavelength,rotation_direction,ms_now
0,0,0,0,1,18385
0,0,0,0,1,18401
0,0,0,0,1,18419
0,0,0,0,1,18435
0,0,0,0,1,18452
0,0,0,0,1,18469
0,0,0,0,1,18485
0,0,0,0,1,18501
0,0,0,0,1,18519
0,0,0,0,1,18535
0,0,0,0,1,18552
0,0,0,0,1,18567
0,0,0,0,1,18585
0,0,0,0,1,18602
0,0,0,0,1,18618
0,0,0,0,1,18635
0,0,0,0,1,18652
0,0,0,0,1,18668
0,0,0,0,1,18685
0,0,0,0,1,18701
0,0,0,0,1,18719
0,0,0,0,1,18735
0,0,0,0,1,18752
0,0,0,0,1,18769
0,0,0,0,1,18785
0,0,0,0,1,18801
0,0,0,0,1,18818
0,0,0,0,1,18835
0,0,0,0,1,18852
0,0,0,0,1,18868
0,0,0,0,1,18885
0,0,0,0,1,18902
0,0,0,0,1,18918
0,0,0,0,1,18935
0,0,0,0,1,18952
0,0,0,0,1,18968
0,0,0,0,1,18985
0,0,0,0,1,19001
0,0,0,0,1,19019
0,0,0,0,1,19035
0,0,0,0,1,19052
0,0,0,0,1,19069
0,0,0,0,1,19085
0,0,0,0,1,19102
0,0,0,0,1,19119
0,0,0,0,1,19135
0,0,0,0,1,19152
0,0,0,0,1,19169
0,0,0,0,1,19185
0,0,0,0,1,19201
0,0,0,0,1,19218
0,0,0,0,1,19235
0,0,0,0,1,19252
0,0,0,0,1,19269
0,0,0,0,1,19285
0,0,0,0,1,19301
0,0,0,0,1,19319
0,0,0,0,1,19335
0,0,0,0,1,19351
0,0,0,0,1,19368
0,0,0,0,1,19385
0,0,0,0,1,19401
0,0,0,0,1,19418
0,0,0,0,1,19435
0,0,0,0,1,19451
0,0,0,0,1,19468
0,0,0,0,1,19485
0,0,0,0,1,19502
0,0,0,0,1,19519
0,0,0,0,1,19535
0,0,0,0,1,19552
0,0,0,0,1,19567
0,0,0,0,1,19585
0,0,0,0,1,19602
0,0,0,0,1,19619
0,0,0,0,1,19635
0,0,0,0,1,19652
0,0,0,0,1,19669
0,0,0,0,1,19685
0,0,0,0,1,19701
0,0,0,0,1,19719
0,0,0,0,1,19735
0,0,0,0,1,19752
0,0,0,0,1,19769
0,0,0,0,1,19785
0,0,0,0,1,19801
0,0,0,0,1,19818
0,0,0,0,1,19835
0,0,0,0,1,19852
0,0,0,0,1,19867
0,0,0,0,1,19886
0,0,0,0,1,19902
0,0,0,0,1,19918
0,0,0,0,1,19935
0,0,0,0,1,19951
0,0,0,0,1,19967
0,0,0,0,1,19985
0,0,0,0,1,20001
0,0,0,0,1,20019
0,0,0,0,1,20035
0,0,0,0,1,20052
0,0,0,0,1,20068
0,0,0,0,1,20085
0,0,0,0,1,20101
0,0,0,0,1,20118
0,0,0,0,1,20135
0,0,0,0,1,20151
0,0,0,0,1,20167
0,0,0,0,1,20185
0,0,0,0,1,20202
0,0,0,0,1,20218
0,0,0,0,1,20235
0,0,0,0,1,20251
0,0,0,0,1,20269
0,0,0,0,1,20285
0,0,0,0,1,20302
0,0,0,0,1,20318
0,0,0,0,1,20335
0,0,0,0,1,20352
0,0,0,0,1,20369
0,0,0,0,1,20385
0,0,0,0,1,20402
0,0,0,0,1,20419
0,0,0,0,1,20435
0,0,0,0,1,20451
0,0,0,0,1,20469
0,0,0,0,1,20485
0,0,0,0,1,20502
0,0,0,0,1,20519
0,0,0,0,1,20535
0,0,0,0,1,20552
0,0,0,0,1,20568
0,0,0,0,1,20585
0,0,0,0,1,20601
0,0,0,0,1,20619
0,0,0,0,1,20635
0,0,0,0,1,20653
0,0,0,0,1,20667
0,0,0,0,1,20685
0,0,0,0,1,20701
0,0,0,0,1,20719
0,0,0,0,1,20735
0,0,0,0,1,20751
0,0,0,0,1,20768
0,0,0,0,1,20785
0,0,0,0,1,20802
0,0,0,0,1,20819
0,0,0,0,1,20835
0,0,0,0,1,20851
0,0,0,0,1,20868
0,0,0,0,1,20885
0,0,0,0,1,20902
0,0,0,0,1,20919
0,0,0,0,1,20935
0,0,0,0,1,20952
0,0,0,0,1,20968
0,0,0,0,1,20985
0,0,0,0,1,21001
0,0,0,0,1,21018
0,0,0,0,1,21035
0,0,0,0,1,21052
0,0,0,0,1,21069
0,0,0,0,1,21085
0,0,0,0,1,21102
0,0,0,0,1,21117
0,0,0,0,1,21135
0,0,0,0,1,21152
0,0,0,0,1,21167
0,0,0,0,1,21185
0,0,0,0,1,21201
0,0,0,0,1,21218
0,0,0,0,1,21234
0,0,0,0,1,21251
0,0,0,0,1,21269
0,0,0,0,1,21284
0,0,0,0,1,21302
0,0,0,0,1,21318
0,0,0,0,1,21334
0,0,0,0,1,21351
0,0,0,0,1,21368
0,0,0,0,1,21385
0,0,0,0,1,21401
0,0,0,0,1,21418
0,0,0,0,1,21435
0,0,0,0,1,21452
0,0,0,0,1,21469
0,0,0,0,1,21485
0,0,0,0,1,21501
0,0,0,0,1,21518
0,0,0,0,1,21535
0,0,0,0,1,21551
0,0,0,0,1,21569
0,0,0,0,1,21584
0,0,0,0,1,21601
0,0,0,0,1,21617
0,0,0,0,1,21635
0,0,0,0,1,21652
0,0,0,0,1,21669
0,0,0,0,1,21685
0,0,0,0,1,21701
0,0,0,0,1,21718
0,0,0,0,1,21735
0,0,0,0,1,21752
0,0,0,0,1,21768
0,0,0,0,1,21784
0,0,0,0,1,21801
0,0,0,0,1,21817
0,0,0,0,1,21835
0,0,0,0,1,21852
0,0,0,0,1,21867
0,0,0,0,1,21884
0,0,0,0,1,21902
0,0,0,0,1,21917
0,0,0,0,1,21935
0,0,0,0,1,21952
0,0,0,0,1,21967
0,0,0,24,1,21986
0,0,0,24,1,22002
0,0,0,24,1,22019
0,0,0,24,1,22035
0,0,0,24,1,22051
0,0,0,24,1,22069
0,0,0,24,1,22085
0,0,0,24,1,22102
0,0,0,24,1,22118
0,0,0,24,1,22135
0,0,0,24,1,22151
0,0,0,24,1,22167
0,0,0,24,1,22185
0,0,0,24,1,22202
0,0,0,24,1,22218
0,0,0,24,1,22235
0,0,0,24,1,22252
0,0,0,24,1,22268
0,0,0,24,1,22284
0,0,0,24,1,22301
0,0,0,24,1,22317
0,0,0,24,1,22335
0,0,0,24,1,22351
0,0,0,24,1,22368
0,0,0,24,1,22385
0,0,0,24,1,22401
0,0,0,24,1,22418
0,0,0,24,1,22434
0,0,0,24,1,22452
0,0,0,24,1,22467
0,0,0,24,1,22485
0,0,0,24,1,22501
0,0,0,24,1,22518
0,0,0,24,1,22535
0,0,0,24,1,22551
0,0,0,24,1,22568
0,0,0,24,1,22584
0,0,0,24,1,22602
0,0,0,24,1,22617
0,0,0,24,1,22635
0,0,0,24,1,22652
0,0,0,24,1,22667
0,0,0,24,1,22685
0,0,0,24,1,22702
0,0,0,24,1,22718
0,0,0,24,1,22734
0,0,0,24,1,22751
0,0,0,24,1,22767
0,0,0,24,1,22785
0,0,0,24,1,22802
0,0,0,24,1,22818
0,0,0,24,1,22835
0,0,0,24,1,22851
0,0,0,24,1,22869
0,0,0,24,1,22885
0,0,0,24,1,22901
0,0,0,24,1,22918
0,0,0,24,1,22935
0,0,0,24,1,22952
0,0,0,24,1,22968
0,0,0,24,1,22985
0,0,0,24,1,23002
0,0,0,24,1,23017
0,0,0,24,1,23035
0,0,0,24,1,23051
0,0,0,24,1,23068
0,0,0,24,1,23085
0,0,0,24,1,23102
0,0,0,24,1,23117
0,0,0,24,1,23135
0,0,0,24,1,23151
0,0,0,24,1,23168
0,0,0,24,1,23184
0,0,0,24,1,23202
0,0,0,24,1,23219
0,0,0,24,1,23235
0,0,0,24,1,23252
0,0,0,24,1,23269
0,0,0,24,1,23284
0,0,0,24,1,23302
0,0,0,24,1,23319
0,0,0,24,1,23335
0,0,0,24,1,23351
0,0,0,24,1,23368
0,0,0,24,1,23385
0,0,0,24,1,23402
0,0,0,24,1,23419
0,0,0,24,1,23435
0,0,0,24,1,23451
0,0,0,24,1,23468
0,0,0,24,1,23485
0,0,0,24,1,23501
0,0,0,24,1,23518
0,0,0,24,1,23535
0,0,0,24,1,23550
0,0,0,24,1,23567
0,0,0,24,1,23584
0,0,0,24,1,23601
0,0,0,24,1,23618
0,0,0,24,1,23635
0,0,0,24,1,23651
0,0,0,24,1,23669
0,0,0,24,1,23685
0,0,0,24,1,23701
0,0,0,24,1,23719
0,0,0,24,1,23735
0,0,0,24,1,23752
0,0,0,24,1,23769
0,0,0,24,1,23784
0,0,0,24,1,23802
0,0,0,24,1,23819
0,0,0,24,1,23836
0,0,0,24,1,23852
0,0,0,24,1,23869
0,0,0,24,1,23885
0,0,0,24,1,23901
0,0,0,24,1,23919
0,0,0,24,1,23934
0,0,0,24,1,23952
0,0,0,0,1,23969
0,0,0,0,1,23984
0,0,0,0,1,24002
0,0,0,0,1,24019
0,0,0,0,1,24034
0,0,0,0,1,24052
0,0,0,0,1,24068
0,0,0,0,1,24084
0,0,0,0,1,24102
0,0,0,0,1,24117
0,0,0,0,1,24135
0,0,0,0,1,24152
0,0,0,0,1,24167
0,0,0,0,1,24184
0,0,0,0,1,24201
0,0,0,0,1,24218
0,0,0,0,1,24235
0,0,0,0,1,24252
0,0,0,0,1,24269
0,0,0,0,1,24285
0,0,0,0,1,24301
0,0,0,0,1,24319
0,0,0,0,1,24335
0,0,0,0,1,24352
0,0,0,0,1,24368
0,0,0,0,1,24385
0,0,0,0,1,24401
0,0,0,0,1,24418
0,0,0,0,1,24435
0,0,0,0,1,24452
0,0,0,0,1,24469
0,0,0,0,1,24484
0,0,0,0,1,24502
0,0,0,0,1,24518
0,0,0,0,1,24535
0,0,0,0,1,24551
0,0,0,0,1,24568
0,0,0,0,1,24584
0,0,0,0,1,24602
0,0,0,0,1,24617
0,0,0,0,1,24635
0,0,0,0,1,24652
0,0,0,0,1,24668
0,0,0,0,1,24685
0,0,0,0,1,24702
0,0,0,0,1,24717
0,0,0,0,1,24735
0,0,0,0,1,24752
0,0,0,0,1,24769
0,0,0,0,1,24785
0,0,0,0,1,24802
0,0,0,0,1,24817
0,0,0,0,1,24834
0,0,0,0,1,24851
0,0,0,0,1,24869
0,0,0,0,1,24884
0,0,0,0,1,24902
0,0,0,0,1,24919
0,0,0,0,1,24934
0,0,0,0,1,24951
0,0,0,0,1,24967
0,0,0,0,1,24985
0,0,0,0,1,25002
0,0,0,0,1,25017
0,0,0,0,1,25035
0,0,0,0,1,25051
0,0,0,0,1,25067
0,0,0,0,1,25085
0,0,0,0,1,25102
0,0,0,0,1,25117
0,0,0,0,1,25135
0,0,0,0,1,25151
0,0,0,0,1,25167
0,0,0,0,1,25184
0,0,0,0,1,25201
0,0,0,0,1,25218
0,0,0,0,1,25235
0,0,0,0,1,25251
0,0,0,0,1,25268
0,0,0,0,1,25284
0,0,0,0,1,25301
0,0,0,0,1,25318
0,0,0,0,1,25335
0,0,0,0,1,25352
0,0,0,0,1,25368
0,0,0,0,1,25384
0,0,0,0,1,25402
0,0,0,0,1,25419
0,0,0,0,1,25435
0,0,0,0,1,25452
0,0,0,0,1,25469
0,0,0,0,1,25485
0,0,0,0,1,25502
0,0,0,0,1,25519
0,0,0,0,1,25534
0,0,0,0,1,25552
0,0,0,0,1,25569
0,0,0,0,1,25584
0,0,0,0,1,25602
0,0,0,0,1,25617
0,0,0,0,1,25635
0,0,0,0,1,25651
0,0,0,0,1,25668
0,0,0,0,1,25684
0,0,0,0,1,25702
0,0,0,0,1,25717
0,0,0,0,1,25734
0,0,0,0,1,25751
0,0,0,0,1,25768
0,0,0,0,1,25785
0,0,0,0,1,25801
0,0,0,0,1,25818
0,0,0,0,1,25834
0,0,0,0,1,25852
0,0,0,0,1,25867
0,0,0,0,1,25884
0,0,0,0,1,25901
0,0,0,0,1,25919
0,0,0,0,1,25934
0,0,0,0,1,25952
0,0,0,0,1,25967
0,0,0,0,1,25984
0,0,0,0,1,26002
0,0,0,0,1,26019
0,0,0,0,1,26034
0,0,0,0,1,26052
0,0,0,0,1,26069
0,0,0,0,1,26084
0,0,0,0,1,26102
0,0,0,0,1,26119
0,0,0,0,1,26135
0,0,0,0,1,26152
0,0,0,0,1,26168
0,0,0,0,1,26185
0,0,0,0,1,26201
0,0,0,0,1,26217
0,0,0,0,1,26235
0,0,0,0,1,26251
0,0,0,0,1,26267
0,0,0,0,1,26284
0,0,0,0,1,26301
0,0,0,0,1,26318
0,0,0,0,1,26335
0,0,0,0,1,26350
0,0,0,0,1,26368
0,0,0,0,1,26385
0,0,0,0,1,26401
0,0,0,0,1,26418
0,0,0,0,1,26435
0,0,0,0,1,26451
0,0,0,0,1,26469
0,0,0,0,1,26484
0,0,0,0,1,26502
0,0,0,0,1,26517
0,0,0,0,1,26535
0,0,0,0,1,26552
0,0,0,0,1,26568
0,0,0,0,1,26584
0,0,0,0,1,26601
0,0,0,0,1,26619
0,0,0,0,1,26634
0,0,0,0,1,26652
0,0,0,0,1,26667
0,0,0,0,1,26685
0,0,0,0,1,26702
0,0,0,0,1,26718
0,0,0,0,1,26734
0,0,0,0,1,26751
0,0,0,0,1,26768
0,0,0,0,1,26785
0,0,0,0,1,26800
0,0,0,0,1,26818
0,0,0,0,1,26835
0,0,0,0,1,26851
0,0,0,0,1,26868
0,0,0,0,1,26885
0,0,0,0,1,26901
0,0,0,0,1,26918
0,0,0,0,1,26934
0,0,0,0,1,26951
0,0,0,0,1,26969
0,0,0,0,1,26984
0,0,0,0,1,27002
0,0,0,0,1,27017
0,0,0,0,1,27034
0,0,0,0,1,27051
0,0,0,0,1,27068
0,0,0,0,1,27085
0,0,0,0,1,27101
0,0,0,0,1,27117
0,0,0,0,1,27134
0,0,0,0,1,27152
0,0,0,0,1,27169
0,0,0,0,1,27184
0,0,0,0,1,27201
0,0,0,0,1,27219
0,0,0,0,1,27235
0,0,0,0,1,27251
0,0,0,0,1,27269
0,0,0,0,1,27285
0,0,0,0,1,27302
0,0,0,0,1,27318
0,0,0,0,1,27334
0,0,0,0,1,27352
0,0,0,0,1,27368
0,0,0,0,1,27384
0,0,0,0,1,27401
0,0,0,0,1,27418
0,0,0,0,1,27434
0,0,0,0,1,27451
0,0,0,0,1,27469
0,0,0,0,1,27485
0,0,0,0,1,27501
0,0,0,0,1,27519
0,0,0,0,1,27535
0,0,0,0,1,27551
0,0,0,0,1,27569
0,0,0,0,1,27584
0,0,0,0,1,27602
0,0,0,0,1,27617
0,0,0,0,1,27634
0,0,0,0,1,27651
0,0,0,0,1,27668
0,0,0,0,1,27684
0,0,0,0,1,27702
0,0,0,0,1,27717
0,0,0,0,1,27734
0,0,0,0,1,27752
0,0,0,0,1,27767
0,0,0,0,1,27784
0,0,0,0,1,27801
0,0,0,0,1,27817
0,0,0,0,1,27834
0,0,0,0,1,27851
0,0,0,0,1,27869
0,0,0,0,1,27885
0,0,0,0,1,27901
0,0,0,0,1,27919
0,0,0,0,1,27934
0,0,0,0,1,27951
0,0,0,0,1,27969
0,0,0,8,1,27985
0,0,0,8,1,28001
0,0,0,8,1,28018
0,0,0,8,1,28034
0,0,0,8,1,28051
0,0,0,8,1,28069
0,0,0,8,1,28085
0,0,0,8,1,28101
0,0,0,8,1,28118
0,0,0,8,1,28134
0,0,0,8,1,28151
0,0,0,8,1,28169
0,0,0,8,1,28184
0,0,0,8,1,28201
0,0,0,8,1,28217
0,0,0,8,1,28234
0,0,0,8,1,28251
0,0,0,8,1,28269
0,0,0,8,1,28285
0,0,0,8,1,28301
0,0,0,8,1,28318
0,0,0,8,1,28334
0,0,0,8,1,28351
0,0,0,8,1,28368
0,0,0,8,1,28385
0,0,0,8,1,28401
0,0,0,8,1,28418
0,0,0,8,1,28434
0,0,0,8,1,28451
0,0,0,8,1,28468
0,0,0,8,1,28484
0,0,0,8,1,28501
0,0,0,8,1,28519
0,0,0,8,1,28534
0,0,0,8,1,28551
0,0,0,8,1,28569
0,0,0,8,1,28584
0,0,0,8,1,28600
0,0,0,8,1,28619
0,0,0,8,1,28635
0,0,0,8,1,28651
0,0,0,8,1,28669
0,0,0,8,1,28684
0,0,0,8,1,28701
0,0,0,8,1,28719
0,0,0,8,1,28734
0,0,0,8,1,28751
0,0,0,8,1,28767
0,0,0,8,1,28784
0,0,0,8,1,28802
0,0,0,8,1,28819
0,0,0,8,1,28834
0,0,0,8,1,28851
0,0,0,8,1,28868
0,0,0,8,1,28885
0,0,0,8,1,28901
0,0,0,8,1,28917
0,0,0,8,1,28934
0,0,0,8,1,28951
0,0,0,8,1,28967
0,0,0,8,1,28984
0,0,0,8,1,29002
0,0,0,8,1,29018
0,0,0,8,1,29034
0,0,0,8,1,29051
0,0,0,8,1,29068
0,0,0,8,1,29085
0,0,0,8,1,29101
0,0,0,8,1,29118
0,0,0,8,1,29134
0,0,0,8,1,29151
0,0,0,8,1,29168
0,0,0,8,1,29184
0,0,0,8,1,29201
0,0,0,8,1,29218
0,0,0,8,1,29234
0,0,0,8,1,29252
0,0,0,8,1,29268
0,0,0,8,1,29284
0,0,0,8,1,29301
0,0,0,8,1,29318
0,0,0,8,1,29334
0,0,0,8,1,29352
0,0,0,8,1,29368
0,0,0,8,1,29384
0,0,0,8,1,29401
0,0,0,8,1,29418
0,0,0,8,1,29434
0,0,0,8,1,29451
0,0,0,8,1,29469
0,0,0,8,1,29484
0,0,0,8,1,29501
0,0,0,8,1,29519
0,0,0,8,1,29534
0,0,0,8,1,29551
0,0,0,8,1,29568
0,0,0,8,1,29584
0,0,0,8,1,29601
0,0,0,8,1,29619
0,0,0,8,1,29634
0,0,0,8,1,29651
0,0,0,8,1,29668
0,0,0,8,1,29684
0,0,0,8,1,29701
0,0,0,8,1,29717
0,0,0,8,1,29734
0,0,0,8,1,29751
0,0,0,8,1,29769
0,0,0,8,1,29785
0,0,0,8,1,29801
0,0,0,8,1,29819
0,0,0,8,1,29834
0,0,0,8,1,29851
0,0,0,8,1,29869
0,0,0,8,1,29884
0,0,0,8,1,29901
0,0,0,8,1,29919
0,0,0,8,1,29935
0,0,0,8,1,29951
0,0,0,0,1,29967
0,0,0,0,1,29985
0,0,0,0,1,30001
0,0,0,0,1,30018
0,0,0,0,1,30035
0,0,0,0,1,30051
0,0,0,0,1,30068
0,0,0,0,1,30084
0,0,0,0,1,30101
0,0,0,0,1,30118
0,0,0,0,1,30134
0,0,0,0,1,30151
0,0,0,0,1,30168
0,0,0,0,1,30184
0,0,0,0,1,30202
0,0,0,0,1,30217
0,0,0,0,1,30234
0,0,0,0,1,30250
0,0,0,0,1,30268
0,0,0,0,1,30284
0,0,0,0,1,30301
0,0,0,0,1,30318
0,0,0,0,1,30334
0,0,0,0,1,30351
0,0,0,0,1,30369
0,0,0,0,1,30384
0,0,0,0,1,30401
0,0,0,0,1,30419
0,0,0,0,1,30435
0,0,0,0,1,30451
0,0,0,0,1,30467
0,0,0,0,1,30484
0,0,0,0,1,30501
0,0,0,0,1,30518
0,0,0,0,1,30534
0,0,0,0,1,30551
0,0,0,0,1,30567
0,0,0,0,1,30584
0,0,0,0,1,30600
0,0,0,0,1,30618
0,0,0,0,1,30634
0,0,0,0,1,30651
0,0,0,0,1,30667
0,0,0,0,1,30685
0,0,0,0,1,30701
0,0,0,0,1,30718
0,0,0,0,1,30734
0,0,0,0,1,30751
0,0,0,0,1,30768
0,0,0,0,1,30784
0,0,0,0,1,30802
0,0,0,0,1,30818
0,0,0,0,1,30835
0,0,0,0,1,30851
0,0,0,0,1,30869
0,0,0,0,1,30885
0,0,0,0,1,30901
0,0,0,0,1,30917
0,0,0,0,1,30934
0,0,0,0,1,30951
0,0,0,0,1,30968
0,0,0,0,1,30984
0,0,0,0,1,31001
0,0,0,0,1,31018
0,0,0,0,1,31034
0,0,0,0,1,31052
0,0,0,0,1,31068
0,0,0,0,1,31084
0,0,0,0,1,31101
0,0,0,0,1,31118
0,0,0,0,1,31134
0,0,0,0,1,31151
0,0,0,0,1,31168
0,0,0,0,1,31184
0,0,0,0,1,31201
0,0,0,0,1,31219
0,0,0,0,1,31234
0,0,0,0,1,31251
0,0,0,0,1,31268
0,0,0,0,1,31284
0,0,0,0,1,31302
0,0,0,0,1,31318
0,0,0,0,1,31334
0,0,0,0,1,31352
0,0,0,0,1,31368
0,0,0,0,1,31385
0,0,0,0,1,31401
0,0,0,0,1,31418
0,0,0,0,1,31434
0,0,0,0,1,31451
0,0,0,0,1,31468
0,0,0,0,1,31485
0,0,0,0,1,31501
0,0,0,0,1,31517
0,0,0,0,1,31534
0,0,0,0,1,31550
0,0,0,0,1,31567
0,0,0,0,1,31585
0,0,0,0,1,31601
0,0,0,0,1,31618
0,0,0,0,1,31634
0,0,0,0,1,31651
0,0,0,0,1,31668
0,0,0,0,1,31684
0,0,0,0,1,31701
0,0,0,0,1,31719
0,0,0,0,1,31734
0,0,0,0,1,31751
0,0,0,0,1,31768
0,0,0,0,1,31784
0,0,0,0,1,31802
0,0,0,0,1,31818
0,0,0,0,1,31834
0,0,0,0,1,31851
0,0,0,0,1,31867
0,0,0,0,1,31884
0,0,0,0,1,31901
0,0,0,0,1,31918
0,0,0,0,1,31934
0,0,0,0,1,31951
0,0,0,0,1,31968
0,0,0,0,1,31985
0,0,0,0,1,32001
0,0,0,0,1,32018
0,0,0,0,1,32034
0,0,0,0,1,32051
0,0,0,0,1,32068
0,0,0,0,1,32085
0,0,0,0,1,32101
0,0,0,0,1,32118
0,0,0,0,1,32134
0,0,0,0,1,32151
0,0,0,0,1,32168
0,0,0,0,1,32184
0,0,0,0,1,32201
0,0,0,0,1,32217
0,0,0,0,1,32234
0,0,0,0,1,32251
0,0,0,0,1,32268
0,0,0,0,1,32284
0,0,0,0,1,32301
0,0,0,0,1,32319
0,0,0,0,1,32334
0,0,0,0,1,32351
0,0,0,0,1,32368
0,0,0,0,1,32384
0,0,0,0,1,32401
0,0,0,0,1,32418
0,0,0,0,1,32434
0,0,0,0,1,32451
0,0,0,0,1,32467
0,0,0,0,1,32484
0,0,0,0,1,32501
0,0,0,0,1,32518
0,0,0,0,1,32535
0,0,0,0,1,32550
0,0,0,0,1,32567
0,0,0,0,1,32584
0,0,0,0,1,32600
0,0,0,0,1,32618
0,0,0,0,1,32634
0,0,0,0,1,32651
0,0,0,0,1,32669
0,0,0,0,1,32684
0,0,0,0,1,32701
0,0,0,0,1,32718
0,0,0,0,1,32734
0,0,0,0,1,32751
0,0,0,0,1,32768
0,0,0,0,1,32784
0,0,0,0,1,32801
0,0,0,0,1,32818
0,0,0,0,1,32834
0,0,0,0,1,32851
0,0,0,0,1,32868
0,0,0,0,1,32884
0,0,0,0,1,32901
0,0,0,0,1,32917
0,0,0,0,1,32934
0,0,0,0,1,32951
0,0,0,0,1,32968
0,0,0,0,1,32984
0,0,0,0,1,33002
0,0,0,0,1,33018
0,0,0,0,1,33034
0,0,0,0,1,33051
0,0,0,0,1,33068
0,0,0,0,1,33084
0,0,0,0,1,33101
0,0,0,0,1,33117
0,0,0,0,1,33134
0,0,0,0,1,33151
0,0,0,0,1,33168
0,0,0,0,1,33184
0,0,0,0,1,33201
0,0,0,0,1,33218
0,0,0,0,1,33234
0,0,0,0,1,33251
0,0,0,0,1,33268
0,0,0,0,1,33284
0,0,0,0,1,33301
0,0,0,0,1,33318
0,0,0,0,1,33334
0,0,0,0,1,33351
0,0,0,0,1,33368
0,0,0,0,1,33384
0,0,0,0,1,33401
0,0,0,0,1,33418
0,0,0,0,1,33434
0,0,0,0,1,33451
0,0,0,0,1,33468
0,0,0,0,1,33485
0,0,0,0,1,33501
0,0,0,0,1,33517
0,0,0,0,1,33535
0,0,0,0,1,33551
0,0,0,0,1,33568
0,0,0,0,1,33584
0,0,0,0,1,33601
0,0,0,0,1,33619
0,0,0,0,1,33635
0,0,0,0,1,33651
0,0,0,0,1,33668
0,0,0,0,1,33684
0,0,0,0,1,33701
0,0,0,0,1,33719
0,0,0,0,1,33735
0,0,0,0,1,33751
0,0,0,0,1,33768
0,0,0,0,1,33784
0,0,0,0,1,33801
0,0,0,0,1,33818
0,0,0,0,1,33834
0,0,0,0,1,33852
0,0,0,0,1,33868
0,0,0,0,1,33884
0,0,0,0,1,33902
0,0,0,0,1,33918
0,0,0,0,1,33934
0,0,0,0,1,33951
0,0,0,0,1,33968
0,0,0,1,-1,33984
0,0,0,1,-1,34001
0,0,0,1,-1,34018
0,0,0,1,-1,34034
0,0,0,1,-1,34051
0,0,0,1,-1,34067
0,0,0,1,-1,34084
0,0,0,1,-1,34101
0,0,0,1,-1,34118
0,0,0,1,-1,34135
0,0,0,1,-1,34151
0,0,0,1,-1,34168
0,0,0,1,-1,34184
0,0,0,1,-1,34201
0,0,0,1,-1,34218
0,0,0,1,-1,34234
0,0,0,1,-1,34251
0,0,0,1,-1,34267
0,0,0,1,-1,34284
0,0,0,1,-1,34302
0,0,0,1,-1,34318
0,0,0,1,-1,34334
0,0,0,1,-1,34351
0,0,0,1,-1,34368
0,0,0,1,-1,34384
0,0,0,1,-1,34401
0,0,0,1,-1,34418
0,0,0,1,-1,34434
0,0,0,1,-1,34451
0,0,0,1,-1,34468
0,0,0,1,-1,34484
0,0,0,1,-1,34501
0,0,0,1,-1,34517
0,0,0,1,-1,34535
0,0,0,1,-1,34551
0,0,0,1,-1,34568
0,0,0,1,-1,34585
0,0,0,1,-1,34601
0,0,0,1,-1,34617
0,0,0,1,-1,34634
0,0,0,1,-1,34651
0,0,0,1,-1,34668
0,0,0,1,-1,34684
0,0,0,1,-1,34701
0,0,0,1,-1,34719
0,0,0,1,-1,34734
0,0,0,1,-1,34751
0,0,0,1,-1,34767
0,0,0,1,-1,34784
0,0,0,1,-1,34801
0,0,0,1,-1,34818
0,0,0,1,-1,34834
0,0,0,1,-1,34851
0,0,0,1,-1,34868
0,0,0,1,-1,34884
0,0,0,1,-1,34901
0,0,0,1,-1,34918
0,0,0,1,-1,34934
0,0,0,1,-1,34951
0,0,0,1,-1,34967
0,0,0,1,-1,34984
0,0,0,1,-1,35001
0,0,0,1,-1,35018
0,0,0,1,-1,35034
0,0,0,1,-1,35051
0,0,0,1,-1,35068
0,0,0,1,-1,35084
0,0,0,1,-1,35101
0,0,0,1,-1,35118
0,0,0,1,-1,35134
0,0,0,1,-1,35151
0,0,0,1,-1,35168
0,0,0,1,-1,35184
0,0,0,1,-1,35201
0,0,0,1,-1,35218
0,0,0,1,-1,35235
0,0,0,1,-1,35251
0,0,0,1,-1,35268
0,0,0,1,-1,35284
0,0,0,1,-1,35301
0,0,0,1,-1,35318
0,0,0,1,-1,35334
0,0,0,1,-1,35351
0,0,0,1,-1,35368
0,0,0,1,-1,35384
0,0,0,1,-1,35401
0,0,0,1,-1,35418
0,0,0,1,-1,35434
0,0,0,1,-1,35451
0,0,0,1,-1,35468
0,0,0,1,-1,35484
0,0,0,1,-1,35501
0,0,0,1,-1,35517
0,0,0,1,-1,35534
0,0,0,1,-1,35551
0,0,0,1,-1,35568
0,0,0,1,-1,35585
0,0,0,1,-1,35601
0,0,0,1,-1,35618
0,0,0,1,-1,35634
0,0,0,1,-1,35652
0,0,0,1,-1,35668
0,0,0,1,-1,35684
0,0,0,1,-1,35701
0,0,0,1,-1,35718
0,0,0,1,-1,35734
0,0,0,1,-1,35751
0,0,0,1,-1,35768
0,0,0,1,-1,35784
0,0,0,1,-1,35801
0,0,0,1,-1,35818
0,0,0,1,-1,35834
0,0,0,1,-1,35851
0,0,0,1,-1,35868
0,0,0,1,-1,35884
0,0,0,1,-1,35901
0,0,0,1,-1,35917
0,0,0,1,-1,35934
0,0,0,1,-1,35952
0,0,0,0,-1,35968
0,0,0,0,-1,35984
0,0,0,0,-1,36001
0,0,0,0,-1,36017
0,0,0,0,-1,36034
0,0,0,0,-1,36051
0,0,0,0,-1,36068
0,0,0,0,-1,36084
0,0,0,0,-1,36100
