head_yaw,head_thrust,head_slip,reward_out,lick_in,ms_now
0,4,0,0,0,5767
0,3,0,0,0,5784
0,2,0,0,0,5801
0,2,0,0,0,5818
0,-4,0,0,0,5835
0,-7,0,0,0,5850
0,-10,0,0,0,5867
0,0,0,0,0,5883
0,0,0,0,0,5899
0,0,0,0,0,5916
0,0,0,0,0,5933
0,0,0,0,0,5950
0,0,0,0,0,5966
0,0,0,0,0,5983
0,0,0,0,0,6000
0,0,0,0,0,6016
0,0,0,0,0,6033
0,0,0,0,0,6049
0,0,0,0,0,6067
0,0,0,0,0,6083
0,0,0,0,0,6100
0,0,0,0,0,6116
0,0,0,0,0,6135
0,0,0,0,0,6150
0,0,0,0,0,6167
0,0,0,0,0,6183
0,0,0,0,0,6199
0,0,0,0,0,6216
0,0,0,0,0,6233
0,0,0,0,0,6250
0,0,0,0,0,6266
0,0,0,0,0,6283
