head_yaw,head_thrust,head_slip,reward_out,lick_in,ms_now
0,0,0,0,0,3493
0,1,0,0,0,3509
0,-1,0,0,0,3527
0,-1,0,0,0,3543
0,0,0,0,0,3563
0,-2,0,0,0,3577
0,-1,0,0,0,3593
0,0,0,0,0,3610
0,0,0,0,0,3626
0,0,0,0,0,3642
0,0,0,0,0,3659
0,0,0,0,0,3675
0,0,0,0,0,3691
0,0,0,0,0,3709
0,-1,0,0,0,3726
0,0,0,0,0,3742
0,-1,0,0,0,3759
0,1,0,0,0,3777
0,0,0,0,0,3792
0,-1,0,0,0,3808
0,-1,0,0,0,3826
0,0,0,0,0,3842
0,-1,0,0,0,3860
0,-1,0,0,0,3877
0,0,0,0,0,3893
0,0,0,0,0,3909
0,0,0,0,0,3925
0,0,0,0,0,3942
0,0,0,0,0,3958
0,0,0,0,0,3975
0,0,0,0,0,3991
0,0,0,0,0,4008
0,0,0,0,0,4025
0,0,0,0,0,4042
0,0,0,0,0,4058
0,0,0,0,0,4076
0,0,0,0,0,4092
0,0,0,0,0,4108
0,0,0,0,0,4125
0,0,0,0,0,4142
0,0,0,0,0,4158
0,0,0,0,0,4175
0,0,0,0,0,4191
0,0,0,0,0,4208
