head_yaw,head_thrust,head_slip,head_x,head_z,head_yaw_angle,reward_out,lick_in,loom_cur_distance,ms_now
1,-4,0,0.5,0.060885,180,0,0,0.5774,8803
0,-1,0,0.5,0.06075,180,0,0,0.5774,8820
0,-3,0,0.5,0.060345,180,0,0,0.5774,8837
-1,-7,0,0.5,0.0594,180,0,0,0.5774,8853
-1,-17,0,0.5,0.057105,180,0,0,0.5774,8870
-2,-13,0,0.5,0.05535,180,0,0,0.5774,8886
0,-17,0,0.5,0.053055,180,0,0,0.5774,8903
0,-31,0,0.5,0.04887,180,0,0,0.5774,8919
0,-22,0,0.5,0.0459,180,0,0,0.5774,8937
2,-35,0,0.5,0.041175,180,0,0,0.5774,8953
0,-23,0,0.5,0.03807,180,0,0,0.5774,8969
1,-20,0,0.5,0.03537,180,0,0,0.5774,8986
1,-26,0,0.5,0.03186,180,0,0,0.5774,9003
0,-11,0,0.5,0.030375,180,0,0,0.5774,9020
-1,-10,0,0.5,0.029025,180,0,0,0.5774,9037
0,-2,0,0.5,0.028755,180,0,0,0.5774,9053
0,-2,0,0.5,0.028485,180,0,0,0.5774,9070
0,-1,0,0.5,0.02835,180,0,0,0.5774,9086
-1,-1,0,0.5,0.028215,180,0,0,0.5774,9103
0,0,0,0.5,0.028215,180,0,0,0.5774,9120
0,0,0,0.5,0.028215,180,0,0,0.5774,9136
0,0,0,0.5,0.028215,180,0,0,0.5774,9153
2,3,0,0.5,0.02862,180,0,0,0.5774,9170
3,16,0,0.5,0.03078,180,0,0,0.5774,9186
2,18,0,0.5,0.03321,180,0,0,0.5774,9203
4,33,0,0.5,0.037665,180,0,0,0.5774,9220
2,22,0,0.5,0.040635,180,0,0,0.5774,9237
3,25,0,0.5,0.04401,180,0,0,0.5774,9253
3,10,0,0.5,0.04536,180,0,0,0.5774,9270
1,6,0,0.5,0.04617,180,0,0,0.5774,9288
0,1,0,0.5,0.046305,180,0,0,0.5774,9303
1,2,0,0.5,0.046575,180,0,0,0.5774,9320
2,6,0,0.5,0.047385,180,0,0,0.5774,9337
1,2,0,0.5,0.047655,180,0,0,0.5774,9353
0,1,0,0.5,0.04779,180,0,0,0.5774,9370
0,1,0,0.5,0.047925,180,0,0,0.5774,9386
2,7,0,0.5,0.04887,180,0,0,0.5774,9403
4,19,0,0.5,0.051435,180,0,0,0.5774,9420
4,19,0,0.5,0.054,180,0,0,0.5774,9436
5,24,0,0.5,0.05724,180,0,0,0.5774,9453
6,48,0,0.5,0.06372,180,0,0,0.5774,9471
5,37,0,0.5,0.068715,180,0,0,0.5774,9487
4,39,0,0.5,0.07398,180,0,0,0.5774,9503
6,57,0,0.5,0.081675,180,0,0,0.5774,9520
2,39,0,0.5,0.08694,180,0,0,0.5774,9536
1,62,0,0.5,0.09531,180,0,0,0.5774,9553
-1,36,0,0.5,0.10017,180,0,0,0.5774,9570
-2,31,0,0.5,0.104355,180,0,0,0.5774,9586
-4,32,0,0.5,0.108675,180,0,0,0.5774,9603
0,0,0,0.5,0.108675,180,0,0,0.5774,9619
0,0,0,0.5,0.108675,180,0,0,0.5774,9636
0,0,0,0.5,0.108675,180,0,0,0.5774,9652
0,0,0,0.5,0.108675,180,0,0,0.5774,9669
0,0,0,0.5,0.108675,180,0,0,0.5774,9686
0,0,0,0.5,0.108675,180,0,0,0.5774,9702
0,0,0,0.5,0.108675,180,0,0,0.5774,9719
0,0,0,0.5,0.108675,180,0,0,0.5774,9736
0,0,0,0.5,0.108675,180,0,0,0.5774,9752
0,0,0,0.5,0.108675,180,0,0,0.5774,9769
0,0,0,0.5,0.108675,180,0,0,0.5774,9787
0,0,0,0.5,0.108675,180,0,0,0.5774,9802
0,0,0,0.5,0.108675,180,0,0,0.5774,9819
0,0,0,0.5,0.108675,180,0,0,0.5774,9836
0,0,0,0.5,0.108675,180,0,0,0.5774,9852
0,0,0,0.5,0.108675,180,0,0,0.5774,9869
0,0,0,0.5,0.108675,180,0,0,0.5774,9887
0,0,0,0.5,0.108675,180,0,0,0.5774,9903
3,14,0,0.5,0.110565,180,0,0,0.5774,9920
9,50,0,0.5,0.117315,180,0,0,0.5774,9937
4,36,0,0.5,0.122175,180,0,0,0.5774,9953
5,39,0,0.5,0.12744,180,0,0,0.5774,9970
9,65,0,0.5,0.136215,180,0,0,0.5774,9987
4,47,0,0.5,0.14256,180,0,0,0.5774,10003
6,70,0,0.5,0.15201,180,0,0,0.5774,10020
2,39,0,0.5,0.157275,180,0,0,0.5774,10036
1,37,0,0.5,0.16227,180,0,0,0.5774,10053
0,48,0,0.5,0.16875,180,0,0,0.5774,10070
-1,25,0,0.5,0.172125,180,0,0,0.5774,10087
-2,20,0,0.5,0.174825,180,0,0,0.5774,10103
-3,16,0,0.5,0.176985,180,0,0,0.5774,10120
0,1,0,0.5,0.17712,180,0,0,0.5774,10137
-2,-4,0,0.5,0.17658,180,0,0,0.5774,10153
-2,-23,0,0.5,0.173475,180,0,0,0.5774,10170
0,0,0,0.5,0.173475,180,0,0,0.5774,10186
0,0,0,0.5,0.173475,180,0,0,0.5774,10203
0,0,0,0.5,0.173475,180,0,0,0.5774,10219
0,0,0,0.5,0.173475,180,0,0,0.5774,10236
0,0,0,0.5,0.173475,180,0,0,0.5774,10253
0,0,0,0.5,0.173475,180,0,0,0.5774,10270
0,0,0,0.5,0.173475,180,0,0,0.5774,10287
0,0,0,0.5,0.173475,180,0,0,0.5774,10303
0,0,0,0.5,0.173475,180,0,0,0.5774,10319
0,0,0,0.5,0.173475,180,0,0,0.5774,10336
0,0,0,0.5,0.173475,180,0,0,0.5774,10353
0,0,0,0.5,0.173475,180,0,0,0.5774,10370
0,0,0,0.5,0.173475,180,0,0,0.5774,10386
7,38,0,0.5,0.178605,180,0,0,0.5774,10403
10,60,0,0.5,0.186705,180,0,0,0.5774,10420
6,37,0,0.5,0.1917,180,0,0,0.5774,10437
8,48,0,0.5,0.19818,180,0,0,0.5774,10453
3,29,0,0.5,0.202095,180,0,0,0.5774,10470
4,26,0,0.5,0.205605,180,0,0,0.5774,10486
5,30,0,0.5,0.209655,180,0,0,0.5774,10503
2,16,0,0.5,0.211815,180,0,0,0.5774,10520
2,15,0,0.5,0.21384,180,0,0,0.5774,10538
1,8,0,0.5,0.21492,180,0,0,0.5774,10553
1,7,0,0.5,0.215865,180,0,0,0.5774,10569
2,10,0,0.5,0.217215,180,0,0,0.5774,10586
0,6,0,0.5,0.218025,180,0,0,0.5774,10603
0,6,0,0.5,0.218835,180,0,0,0.5774,10620
-2,8,0,0.5,0.219915,180,0,0,0.5774,10636
-1,7,0,0.5,0.22086,180,0,0,0.5774,10653
-2,10,0,0.5,0.22221,180,0,0,0.5774,10670
-2,8,0,0.5,0.22329,180,0,0,0.5774,10686
-1,7,0,0.5,0.224235,180,0,0,0.5774,10703
0,0,0,0.5,0.224235,180,0,0,0.5774,10719
0,0,0,0.5,0.224235,180,0,0,20,10736
0,0,0,0.5,0.224235,180,0,0,19.583333,10752
0,0,0,0.5,0.224235,180,0,0,19.166667,10769
0,0,0,0.5,0.224235,180,0,0,18.75,10786
0,0,0,0.5,0.224235,180,0,0,18.333333,10803
0,0,0,0.5,0.224235,180,0,0,17.916667,10819
0,0,0,0.5,0.224235,180,0,0,17.5,10836
0,0,0,0.5,0.224235,180,0,0,17.083333,10853
0,0,0,0.5,0.224235,180,0,0,16.666667,10869
0,0,0,0.5,0.224235,180,0,0,16.25,10886
0,0,0,0.5,0.224235,180,0,0,15.833333,10903
0,0,0,0.5,0.224235,180,0,0,15.416667,10919
0,0,0,0.5,0.224235,180,0,0,15,10937
0,0,0,0.5,0.224235,180,0,0,14.583333,10953
0,0,0,0.5,0.224235,180,0,0,14.166667,10970
0,0,0,0.5,0.224235,180,0,0,13.75,10986
0,0,0,0.5,0.224235,180,0,0,13.333333,11003
0,0,0,0.5,0.224235,180,0,0,12.916667,11019
0,0,0,0.5,0.224235,180,0,0,12.5,11036
0,0,0,0.5,0.224235,180,0,0,12.083333,11053
0,0,0,0.5,0.224235,180,0,0,11.666667,11069
0,0,0,0.5,0.224235,180,0,0,11.25,11087
0,0,0,0.5,0.224235,180,0,0,10.833333,11103
0,0,0,0.5,0.224235,180,0,0,10.416667,11119
0,0,0,0.5,0.224235,180,0,0,10,11137
0,0,0,0.5,0.224235,180,0,0,9.583333,11153
0,0,0,0.5,0.224235,180,0,0,9.166667,11170
0,0,0,0.5,0.224235,180,0,0,8.75,11186
0,0,0,0.5,0.224235,180,0,0,8.333333,11203
0,0,0,0.5,0.224235,180,0,0,7.916667,11220
0,0,0,0.5,0.224235,180,0,0,7.5,11236
0,0,0,0.5,0.224235,180,0,0,7.083333,11253
0,0,0,0.5,0.224235,180,0,0,6.666667,11270
0,0,0,0.5,0.224235,180,0,0,6.25,11286
0,0,0,0.5,0.224235,180,0,0,5.833333,11303
0,0,0,0.5,0.224235,180,0,0,5.416667,11319
0,0,0,0.5,0.224235,180,0,0,5,11337
3,17,0,0.5,0.22653,180,0,0,4.583333,11354
2,11,0,0.5,0.228015,180,0,0,4.166667,11370
1,10,0,0.5,0.229365,180,0,0,3.75,11387
5,17,0,0.5,0.23166,180,0,0,3.333333,11403
2,12,0,0.5,0.23328,180,0,0,2.916667,11420
3,16,0,0.5,0.23544,180,0,0,2.5,11437
2,10,0,0.5,0.23679,180,0,0,2.083333,11453
4,10,0,0.5,0.23814,180,0,0,1.666667,11470
4,12,0,0.5,0.23976,180,0,0,1.25,11487
2,8,0,0.5,0.24084,180,0,0,0.833333,11503
4,8,0,0.5,0.24192,180,0,0,0.5774,11520
4,13,0,0.5,0.243675,180,0,0,0.5774,11536
3,11,0,0.5,0.24516,180,0,0,0.5774,11553
4,17,0,0.5,0.247455,180,0,0,0.5774,11570
2,8,0,0.5,0.248535,180,0,0,0.5774,11587
1,6,0,0.5,0.249345,180,0,0,0.5774,11603
3,7,0,0.5,0.25029,180,0,0,0.5774,11620
2,3,0,0.5,0.250695,180,0,0,0.5774,11636
1,6,0,0.5,0.251505,180,0,0,0.5774,11653
2,11,0,0.5,0.25299,180,0,0,0.5774,11669
1,6,0,0.5,0.2538,180,0,0,0.5774,11687
1,10,0,0.5,0.25515,180,0,0,0.5774,11703
0,4,0,0.5,0.25569,180,0,0,0.5774,11719
0,2,0,0.5,0.25596,180,0,0,0.5774,11737
0,0,0,0.5,0.25596,180,0,0,0.5774,11753
0,0,0,0.5,0.25596,180,0,0,0.5774,11769
0,0,0,0.5,0.25596,180,0,0,0.5774,11786
0,0,0,0.5,0.25596,180,0,0,0.5774,11802
0,0,0,0.5,0.25596,180,0,0,0.5774,11819
0,0,0,0.5,0.25596,180,0,0,0.5774,11836
0,0,0,0.5,0.25596,180,0,0,0.5774,11852
0,-2,0,0.5,0.25569,180,0,0,0.5774,11871
0,-6,0,0.5,0.25488,180,0,0,0.5774,11887
0,-11,0,0.5,0.253395,180,0,0,0.5774,11903
-2,-27,0,0.5,0.24975,180,0,0,0.5774,11920
-1,-21,0,0.5,0.246915,180,0,0,0.5774,11937
-2,-21,0,0.5,0.24408,180,0,0,0.5774,11953
-5,-29,0,0.5,0.240165,180,0,0,0.5774,11970
-3,-18,0,0.5,0.237735,180,0,0,0.5774,11987
-7,-29,0,0.5,0.23382,180,0,0,0.5774,12003
-5,-20,0,0.5,0.23112,180,0,0,0.5774,12020
-8,-27,0,0.5,0.227475,180,0,0,0.5774,12037
-7,-17,0,0.5,0.22518,180,0,0,0.5774,12052
-4,-14,0,0.5,0.22329,180,0,0,0.5774,12069
-6,-22,0,0.5,0.22032,180,0,0,0.5774,12086
-3,-18,0,0.5,0.21789,180,0,0,0.5774,12103
-4,-19,0,0.5,0.215325,180,0,0,0.5774,12120
-7,-31,0,0.5,0.21114,180,0,0,0.5774,12136
-5,-20,0,0.5,0.20844,180,0,0,0.5774,12153
-7,-28,0,0.5,0.20466,180,0,0,0.5774,12170
-3,-17,0,0.5,0.202365,180,0,0,0.5774,12186
-3,-15,0,0.5,0.20034,180,0,0,0.5774,12203
-7,-35,0,0.5,0.195615,180,0,0,0.5774,12220
-8,-31,0,0.5,0.19143,180,0,0,0.5774,12236
-11,-42,0,0.5,0.18576,180,0,0,0.5774,12253
-5,-26,0,0.5,0.18225,180,0,0,0.5774,12269
-4,-14,0,0.5,0.18036,180,0,0,0.5774,12287
-2,-9,0,0.5,0.179145,180,0,0,0.5774,12303
0,-2,0,0.5,0.178875,180,0,0,0.5774,12320
0,-2,0,0.5,0.178605,180,0,0,0.5774,12338
0,-1,0,0.5,0.17847,180,0,0,0.5774,12353
0,-1,0,0.5,0.178335,180,0,0,0.5774,12370
0,-1,0,0.5,0.1782,180,0,0,0.5774,12386
0,0,0,0.5,0.1782,180,0,0,0.5774,12402
0,0,0,0.5,0.1782,180,0,0,0.5774,12419
0,0,0,0.5,0.1782,180,0,0,0.5774,12436
0,1,0,0.5,0.178335,180,0,0,0.5774,12453
0,3,0,0.5,0.17874,180,0,0,0.5774,12470
0,2,0,0.5,0.17901,180,0,0,0.5774,12486
0,3,0,0.5,0.179415,180,0,0,0.5774,12503
3,13,0,0.5,0.18117,180,0,0,0.5774,12520
4,14,0,0.5,0.18306,180,0,0,0.5774,12537
8,26,0,0.5,0.18657,180,0,0,0.5774,12553
6,20,0,0.5,0.18927,180,0,0,0.5774,12570
6,20,0,0.5,0.19197,180,0,0,0.5774,12587
4,23,0,0.5,0.195075,180,0,0,0.5774,12603
4,13,0,0.5,0.19683,180,0,0,0.5774,12619
2,11,0,0.5,0.198315,180,0,0,0.5774,12637
3,16,0,0.5,0.200475,180,0,0,0.5774,12653
3,12,0,0.5,0.202095,180,0,0,0.5774,12670
4,18,0,0.5,0.204525,180,0,0,0.5774,12687
2,9,0,0.5,0.20574,180,0,0,0.5774,12703
1,8,0,0.5,0.20682,180,0,0,0.5774,12720
2,11,0,0.5,0.208305,180,0,0,0.5774,12737
1,8,0,0.5,0.209385,180,0,0,0.5774,12753
4,15,0,0.5,0.21141,180,0,0,0.5774,12770
1,11,0,0.5,0.212895,180,0,0,0.5774,12786
2,10,0,0.5,0.214245,180,0,0,0.5774,12804
4,15,0,0.5,0.21627,180,0,0,0.5774,12820
2,7,0,0.5,0.217215,180,0,0,0.5774,12837
2,13,0,0.5,0.21897,180,0,0,0.5774,12854
2,7,0,0.5,0.219915,180,0,0,0.5774,12870
3,8,0,0.5,0.220995,180,0,0,0.5774,12887
2,12,0,0.5,0.222615,180,0,0,0.5774,12903
1,8,0,0.5,0.223695,180,0,0,0.5774,12920
3,11,0,0.5,0.22518,180,0,0,0.5774,12938
2,8,0,0.5,0.22626,180,0,0,0.5774,12953
3,8,0,0.5,0.22734,180,0,0,0.5774,12970
2,11,0,0.5,0.228825,180,0,0,0.5774,12987
2,8,0,0.5,0.229905,180,0,0,0.5774,13003
2,8,0,0.5,0.230985,180,0,0,0.5774,13020
2,8,0,0.5,0.232065,180,0,0,0.5774,13037
2,6,0,0.5,0.232875,180,0,0,0.5774,13053
3,9,0,0.5,0.23409,180,0,0,0.5774,13070
2,7,0,0.5,0.235035,180,0,0,0.5774,13086
2,6,0,0.5,0.235845,180,0,0,0.5774,13103
3,12,0,0.5,0.237465,180,0,0,0.5774,13120
2,8,0,0.5,0.238545,180,0,0,0.5774,13137
1,9,0,0.5,0.23976,180,0,0,0.5774,13154
0,4,0,0.5,0.2403,180,0,0,0.5774,13169
0,2,0,0.5,0.24057,180,0,0,20,13186
0,0,0,0.5,0.24057,180,0,0,19.583333,13202
0,0,0,0.5,0.24057,180,0,0,19.166667,13219
0,0,0,0.5,0.24057,180,0,0,18.75,13236
0,0,0,0.5,0.24057,180,0,0,18.333333,13252
0,0,0,0.5,0.24057,180,0,0,17.916667,13269
0,0,0,0.5,0.24057,180,0,0,17.5,13286
0,0,0,0.5,0.24057,180,0,0,17.083333,13302
0,0,0,0.5,0.24057,180,0,0,16.666667,13318
0,0,0,0.5,0.24057,180,0,0,16.25,13336
0,0,0,0.5,0.24057,180,0,0,15.833333,13352
0,0,0,0.5,0.24057,180,0,0,15.416667,13370
0,0,0,0.5,0.24057,180,0,0,15,13385
0,0,0,0.5,0.24057,180,0,0,14.583333,13401
3,34,0,0.5,0.24516,180,0,0,14.166667,13419
3,31,0,0.5,0.249345,180,0,0,13.75,13436
5,31,0,0.5,0.25353,180,0,0,13.333333,13453
11,45,0,0.5,0.259605,180,0,0,12.916667,13470
7,27,0,0.5,0.26325,180,0,0,12.5,13486
12,40,0,0.5,0.26865,180,0,0,12.083333,13503
6,25,0,0.5,0.272025,180,0,0,11.666667,13519
6,22,0,0.5,0.274995,180,0,0,11.25,13536
6,31,0,0.5,0.27918,180,0,0,10.833333,13552
5,23,0,0.5,0.282285,180,0,0,10.416667,13570
4,36,0,0.5,0.287145,180,0,0,10,13586
3,20,0,0.5,0.289845,180,0,0,9.583333,13602
1,14,0,0.5,0.291735,180,0,0,9.166667,13619
-1,6,0,0.5,0.292545,180,0,0,8.75,13636
-2,-1,0,0.5,0.29241,180,0,0,8.333333,13653
-2,-9,0,0.5,0.291195,180,0,0,7.916667,13669
0,0,0,0.5,0.291195,180,0,0,7.5,13686
0,0,0,0.5,0.291195,180,0,0,7.083333,13702
0,0,0,0.5,0.291195,180,0,0,6.666667,13720
0,0,0,0.5,0.291195,180,0,0,6.25,13736
0,0,0,0.5,0.291195,180,0,0,5.833333,13753
0,0,0,0.5,0.291195,180,0,0,5.416667,13769
0,0,0,0.5,0.291195,180,0,0,5,13786
0,0,0,0.5,0.291195,180,0,0,4.583333,13802
0,0,0,0.5,0.291195,180,0,0,4.166667,13819
0,0,0,0.5,0.291195,180,0,0,3.75,13836
0,0,0,0.5,0.291195,180,0,0,3.333333,13852
0,0,0,0.5,0.291195,180,0,0,2.916667,13869
5,54,0,0.5,0.298485,180,0,0,2.5,13886
5,33,0,0.5,0.30294,180,0,0,2.083333,13902
5,31,0,0.5,0.307125,180,0,0,1.666667,13920
10,41,0,0.5,0.31266,180,0,0,1.25,13936
6,24,0,0.5,0.3159,180,0,0,0.833333,13953
5,19,0,0.5,0.318465,180,0,0,0.5774,13970
7,25,0,0.5,0.32184,180,0,0,0.5774,13986
3,18,0,0.5,0.32427,180,0,0,0.5774,14003
5,26,0,0.5,0.32778,180,0,0,0.5774,14020
4,19,0,0.5,0.330345,180,0,0,0.5774,14037
2,19,0,0.5,0.33291,180,0,0,0.5774,14053
5,29,0,0.5,0.336825,180,0,0,0.5774,14070
3,17,0,0.5,0.33912,180,0,0,0.5774,14086
3,23,0,0.5,0.342225,180,0,0,0.5774,14104
3,12,0,0.5,0.343845,180,0,0,0.5774,14120
1,11,0,0.5,0.34533,180,0,0,0.5774,14136
2,16,0,0.5,0.34749,180,0,0,0.5774,14153
1,5,0,0.5,0.348165,180,0,0,0.5774,14170
1,7,0,0.5,0.34911,180,0,0,0.5774,14187
0,5,0,0.5,0.349785,180,0,0,0.5774,14203
1,3,0,0.5,0.35019,180,0,0,0.5774,14220
0,2,0,0.5,0.35046,180,0,0,0.5774,14236
0,0,0,0.5,0.35046,180,0,0,0.5774,14253
0,0,0,0.5,0.35046,180,0,0,0.5774,14269
0,0,0,0.5,0.35046,180,0,0,0.5774,14286
0,0,0,0.5,0.35046,180,0,0,0.5774,14303
-1,-5,0,0.5,0.349785,180,0,0,0.5774,14320
0,-16,0,0.5,0.347625,180,0,0,0.5774,14338
-1,-24,0,0.5,0.344385,180,0,0,0.5774,14353
-4,-47,0,0.5,0.33804,180,0,0,0.5774,14370
-4,-30,0,0.5,0.33399,180,0,0,0.5774,14386
-6,-40,0,0.5,0.32859,180,0,0,0.5774,14403
-6,-23,0,0.5,0.325485,180,0,0,0.5774,14420
-5,-23,0,0.5,0.32238,180,0,0,0.5774,14436
-10,-41,0,0.5,0.316845,180,0,0,0.5774,14453
-9,-32,0,0.5,0.312525,180,0,0,0.5774,14470
-14,-49,0,0.5,0.30591,180,0,0,0.5774,14487
-9,-29,0,0.5,0.301995,180,0,0,0.5774,14503
-7,-24,0,0.5,0.298755,180,0,0,0.5774,14520
-8,-27,0,0.5,0.29511,180,0,0,0.5774,14537
-5,-13,0,0.5,0.293355,180,0,0,0.5774,14553
-5,-18,0,0.5,0.290925,180,0,0,0.5774,14570
-4,-10,0,0.5,0.289575,180,0,0,0.5774,14587
-3,-8,0,0.5,0.288495,180,0,0,0.5774,14603
-2,-5,0,0.5,0.28782,180,0,0,0.5774,14620
0,-1,0,0.5,0.287685,180,0,0,0.5774,14636
0,0,0,0.5,0.287685,180,0,0,0.5774,14653
0,0,0,0.5,0.287685,180,0,0,0.5774,14669
-2,4,0,0.5,0.288225,180,0,0,0.5774,14687
0,0,0,0.5,0.288225,180,0,0,0.5774,14703
0,0,0,0.5,0.288225,180,0,0,0.5774,14720
0,0,0,0.5,0.288225,180,0,0,0.5774,14736
0,0,0,0.5,0.288225,180,0,0,0.5774,14753
0,0,0,0.5,0.288225,180,0,0,0.5774,14769
0,0,0,0.5,0.288225,180,0,0,0.5774,14786
0,0,0,0.5,0.288225,180,0,0,0.5774,14803
0,0,0,0.5,0.288225,180,0,0,0.5774,14819
0,0,0,0.5,0.288225,180,0,0,0.5774,14837
0,0,0,0.5,0.288225,180,0,0,0.5774,14853
0,0,0,0.5,0.288225,180,0,0,0.5774,14870
0,0,0,0.5,0.288225,180,0,0,0.5774,14886
-3,-24,0,0.5,0.284985,180,0,0,0.5774,14904
-12,-82,0,0.5,0.273915,180,0,0,0.5774,14920
-10,-52,0,0.5,0.266895,180,0,0,0.5774,14936
-8,-44,0,0.5,0.260955,180,0,0,0.5774,14953
-10,-51,0,0.5,0.25407,180,0,0,0.5774,14970
-5,-30,0,0.5,0.25002,180,0,0,0.5774,14986
-9,-45,0,0.5,0.243945,180,0,0,0.5774,15004
-9,-32,0,0.5,0.239625,180,0,0,0.5774,15020
-11,-35,0,0.5,0.2349,180,0,0,0.5774,15037
-15,-50,0,0.5,0.22815,180,0,0,0.5774,15053
-4,-16,0,0.5,0.22599,180,0,0,0.5774,15070
-7,-12,0,0.5,0.22437,180,0,0,0.5774,15087
-5,-6,0,0.5,0.22356,180,0,0,0.5774,15103
-4,-1,0,0.5,0.223425,180,0,0,0.5774,15120
0,0,0,0.5,0.223425,180,0,0,0.5774,15136
0,0,0,0.5,0.223425,180,0,0,0.5774,15153
0,0,0,0.5,0.223425,180,0,0,0.5774,15170
0,0,0,0.5,0.223425,180,0,0,0.5774,15186
0,0,0,0.5,0.223425,180,0,0,0.5774,15202
0,0,0,0.5,0.223425,180,0,0,0.5774,15219
0,0,0,0.5,0.223425,180,0,0,0.5774,15237
0,0,0,0.5,0.223425,180,0,0,0.5774,15253
0,0,0,0.5,0.223425,180,0,0,0.5774,15270
0,0,0,0.5,0.223425,180,0,0,0.5774,15286
0,0,0,0.5,0.223425,180,0,0,0.5774,15303
0,-53,0,0.5,0.21627,180,0,0,0.5774,15320
-5,-55,0,0.5,0.208845,180,0,0,0.5774,15338
-15,-74,0,0.5,0.198855,180,0,0,0.5774,15353
-11,-37,0,0.5,0.19386,180,0,0,0.5774,15370
-14,-43,0,0.5,0.188055,180,0,0,0.5774,15389
-9,-21,0,0.5,0.18522,180,0,0,0.5774,15403
-7,-16,0,0.5,0.18306,180,0,0,0.5774,15420
-7,-19,0,0.5,0.180495,180,0,0,0.5774,15437
-4,-9,0,0.5,0.17928,180,0,0,0.5774,15453
-4,-10,0,0.5,0.17793,180,0,0,0.5774,15470
-4,-6,0,0.5,0.17712,180,0,0,0.5774,15486
-2,-5,0,0.5,0.176445,180,0,0,0.5774,15503
-2,-5,0,0.5,0.17577,180,0,0,0.5774,15520
0,-1,0,0.5,0.175635,180,0,0,0.5774,15536
0,0,0,0.5,0.175635,180,0,0,0.5774,15553
0,0,0,0.5,0.175635,180,0,0,0.5774,15569
0,0,0,0.5,0.175635,180,0,0,0.5774,15586
1,8,0,0.5,0.176715,180,0,0,0.5774,15604
3,16,0,0.5,0.178875,180,0,0,0.5774,15620
6,23,0,0.5,0.18198,180,0,0,0.5774,15637
10,45,0,0.5,0.188055,180,0,0,0.5774,15653
7,34,0,0.5,0.192645,180,0,0,0.5774,15670
9,46,0,0.5,0.198855,180,0,0,0.5774,15687
4,29,0,0.5,0.20277,180,0,0,0.5774,15703
3,26,0,0.5,0.20628,180,0,0,0.5774,15721
6,39,0,0.5,0.211545,180,0,0,0.5774,15736
3,26,0,0.5,0.215055,180,0,0,0.5774,15753
4,25,0,0.5,0.21843,180,0,0,0.5774,15770
4,36,0,0.5,0.22329,180,0,0,0.5774,15787
3,22,0,0.5,0.22626,180,0,0,0.5774,15804
3,33,0,0.5,0.230715,180,0,0,0.5774,15820
1,19,0,0.5,0.23328,180,0,0,0.5774,15836
0,16,0,0.5,0.23544,180,0,0,0.5774,15853
-1,15,0,0.5,0.237465,180,0,0,0.5774,15870
0,1,0,0.5,0.2376,180,0,0,0.5774,15886
0,0,0,0.5,0.2376,180,0,0,0.5774,15902
0,0,0,0.5,0.2376,180,0,0,0.5774,15920
0,0,0,0.5,0.2376,180,0,0,0.5774,15936
0,0,0,0.5,0.2376,180,0,0,0.5774,15953
0,0,0,0.5,0.2376,180,0,0,0.5774,15969
0,0,0,0.5,0.2376,180,0,0,0.5774,15986
0,0,0,0.5,0.2376,180,0,0,0.5774,16003
0,0,0,0.5,0.2376,180,0,0,0.5774,16019
0,0,0,0.5,0.2376,180,0,0,0.5774,16037
0,0,0,0.5,0.2376,180,0,0,0.5774,16053
0,0,0,0.5,0.2376,180,0,0,0.5774,16070
0,0,0,0.5,0.2376,180,0,0,0.5774,16087
0,0,0,0.5,0.2376,180,0,0,0.5774,16103
5,49,0,0.5,0.244215,180,0,0,0.5774,16120
3,45,0,0.5,0.25029,180,0,0,0.5774,16137
3,33,0,0.5,0.254745,180,0,0,0.5774,16153
1,21,0,0.5,0.25758,180,0,0,0.5774,16170
0,0,0,0.5,0.25758,180,0,0,0.5774,16186
0,0,0,0.5,0.25758,180,0,0,0.5774,16203
0,0,0,0.5,0.25758,180,0,0,0.5774,16219
0,0,0,0.5,0.25758,180,0,0,0.5774,16236
0,0,0,0.5,0.25758,180,0,0,20,16253
0,0,0,0.5,0.25758,180,0,0,19.583333,16269
0,0,0,0.5,0.25758,180,0,0,19.166667,16287
0,0,0,0.5,0.25758,180,0,0,18.75,16303
0,0,0,0.5,0.25758,180,0,0,18.333333,16319
0,0,0,0.5,0.25758,180,0,0,17.916667,16337
0,0,0,0.5,0.25758,180,0,0,17.5,16353
0,0,0,0.5,0.25758,180,0,0,17.083333,16370
0,0,0,0.5,0.25758,180,0,0,16.666667,16388
0,0,0,0.5,0.25758,180,0,0,16.25,16403
0,0,0,0.5,0.25758,180,0,0,15.833333,16420
5,38,0,0.5,0.26271,180,0,0,15.416667,16436
6,85,0,0.5,0.274185,180,0,0,15,16454
3,115,0,0.5,0.28971,180,0,0,14.583333,16470
2,60,0,0.5,0.29781,180,0,0,14.166667,16486
4,66,0,0.5,0.30672,180,0,0,13.75,16503
2,28,0,0.5,0.3105,180,0,0,13.333333,16520
1,18,0,0.5,0.31293,180,0,0,12.916667,16537
-1,7,0,0.5,0.313875,180,0,0,12.5,16553
-2,0,0,0.5,0.313875,180,0,0,12.083333,16570
0,0,0,0.5,0.313875,180,0,0,11.666667,16586
0,0,0,0.5,0.313875,180,0,0,11.25,16603
0,0,0,0.5,0.313875,180,0,0,10.833333,16619
0,0,0,0.5,0.313875,180,0,0,10.416667,16636
0,0,0,0.5,0.313875,180,0,0,10,16653
0,0,0,0.5,0.313875,180,0,0,9.583333,16670
0,0,0,0.5,0.313875,180,0,0,9.166667,16686
0,0,0,0.5,0.313875,180,0,0,8.75,16703
0,0,0,0.5,0.313875,180,0,0,8.333333,16720
